Date,Price,Open,High,Low,Volume,Chg
13-12-2012,379.05,381.14,381.68,378.38,56.40M,-0.0055
12-12-2012,381.14,381.66,383.4,380.72,64.24M,-0.0004
11-12-2012,381.29,380.21,382.73,380.04,64.44M,0.0039
10-12-2012,379.82,380.44,380.87,379.3,57.25M,-0.0018
07-12-2012,380.5,378.22,380.54,378.22,60.61M,0.0065
06-12-2012,378.04,377.31,378.68,377.11,59.62M,0.0013
05-12-2012,377.55,378.61,379.72,376.12,65.39M,-0.0022
04-12-2012,378.39,379.65,379.97,377.77,68.53M,-0.0031
03-12-2012,379.58,381.26,382.53,379.29,67.99M,-0.0043
30-11-2012,381.22,381.49,381.7,379.71,126.26M,-0.0007
29-11-2012,381.47,380.14,381.97,379.27,72.75M,0.0044
28-11-2012,379.78,375.84,379.91,374.52,81.06M,0.0088
27-11-2012,376.45,376.99,379.09,376.3,77.18M,-0.0013
26-11-2012,376.94,377.73,377.73,375.39,61.94M,-0.0048
23-11-2012,378.77,373.95,378.78,373.95,31.33M,0.0142
21-11-2012,373.45,372.51,373.61,372.16,50.02M,0.0032
20-11-2012,372.27,370.69,372.61,369.56,67.81M,0.004
19-11-2012,370.77,364.22,370.77,364.22,78.17M,0.021
16-11-2012,363.15,360.01,363.6,359.18,103.03M,0.0087
15-11-2012,360.01,358.7,360.47,357.73,80.17M,0.002
14-11-2012,359.28,363.8,364.95,358.36,77.05M,-0.0124
13-11-2012,363.8,364.25,366.76,363.28,63.96M,-0.0012
12-11-2012,364.25,364.76,365.95,364.07,34.68M,-0.0015
09-11-2012,364.79,363.89,367.65,363.38,76.18M,0.0007
08-11-2012,364.52,368.54,369.97,364.52,82.61M,-0.0126
07-11-2012,369.16,373.82,373.82,367.54,78.11M,-0.0145
06-11-2012,374.58,371.91,375.39,371.88,68.51M,0.0076
05-11-2012,371.74,370.97,372.25,369.47,59.32M,0.0012
02-11-2012,371.28,375.05,375.96,371.17,74.55M,-0.0073
01-11-2012,374.02,370.93,374.33,370.93,82.38M,0.0085
31-10-2012,370.86,368.73,371.82,368.73,99.18M,0.0082
26-10-2012,367.84,369.24,369.24,366.3,78.15M,-0.0041
25-10-2012,369.36,369.78,371.76,368.11,79.00M,0.004
24-10-2012,367.88,368.45,369.84,367.3,69.52M,-0.0012
23-10-2012,368.33,371.81,371.81,366.76,66.69M,-0.0121
22-10-2012,372.83,373.39,373.69,370.13,67.26M,-0.0021
19-10-2012,373.63,378.43,378.48,372.91,102.20M,-0.0131
18-10-2012,378.6,379.13,379.22,377.44,66.00M,-0.0018
17-10-2012,379.29,377.96,380.22,377.96,63.62M,0.0036
16-10-2012,377.92,376.04,378.06,376.04,55.61M,0.0068
15-10-2012,375.35,372.99,375.59,372.81,58.04M,0.0071
12-10-2012,372.71,372.51,375.04,371.92,61.68M,0.0007
11-10-2012,372.45,372.54,374.39,372.44,62.06M,-0.0002
10-10-2012,372.53,375.42,376.39,372.14,60.26M,-0.0081
09-10-2012,375.56,379.06,379.32,375.4,62.32M,-0.0092
08-10-2012,379.05,380.44,380.44,378.94,44.26M,-0.0037
05-10-2012,380.45,379.5,381.86,379.44,61.54M,0.0029
04-10-2012,379.36,377.22,379.69,377.22,61.33M,0.0072
03-10-2012,376.66,376.17,378.23,374.82,77.22M,0.0026
02-10-2012,375.69,375.6,376.93,373.81,65.89M,0.0025
01-10-2012,374.77,372.76,376.69,372.76,71.55M,0.0057
28-09-2012,372.65,374.15,374.15,370.74,84.31M,-0.004
27-09-2012,374.16,372.45,375.01,371.97,67.54M,0.0056
26-09-2012,372.07,372.97,374.15,371.89,68.88M,-0.0022
25-09-2012,372.88,377.36,377.76,372.88,90.21M,-0.0112
24-09-2012,377.11,377.05,377.8,375.88,71.15M,-0.0011
21-09-2012,377.51,378.62,379.64,377.31,230.17M,-0.0029
20-09-2012,378.61,377.55,379.07,376.92,76.13M,0.0017
19-09-2012,377.96,376.52,379.27,376.52,76.34M,0.004
18-09-2012,376.45,375.54,377.14,375.18,70.32M,0.0019
17-09-2012,375.74,375.57,375.91,374.85,70.88M,-0.0002
14-09-2012,375.81,376.17,377.2,374.8,92.84M,-0.001
13-09-2012,376.18,370.41,376.86,370.32,75.93M,0.0156
12-09-2012,370.41,373.39,373.91,370.14,64.59M,-0.0068
11-09-2012,372.96,373.56,374.06,372.77,60.27M,-0.0015
10-09-2012,373.51,374.34,374.78,373.25,67.87M,-0.0023
07-09-2012,374.38,374.82,375.81,373.75,73.85M,-0.0026
06-09-2012,375.36,369.94,375.36,369.94,74.04M,0.0165
05-09-2012,369.25,369.9,370.15,368.84,63.83M,-0.0024
04-09-2012,370.14,369.13,370.88,367.96,65.84M,0.0026
31-08-2012,369.18,368.73,371.18,368.45,70.98M,0.0019
30-08-2012,368.49,369.8,369.8,368.07,52.10M,-0.0053
29-08-2012,370.44,371.02,371.82,370.35,49.56M,-0.0016
28-08-2012,371.02,369.82,372.14,369.49,54.75M,0.003
27-08-2012,369.91,370.35,371.12,369.57,47.49M,-0.0008
24-08-2012,370.2,367.06,370.71,366.76,51.56M,0.0079
23-08-2012,367.31,369.99,369.99,367.06,57.48M,-0.0081
22-08-2012,370.3,371.29,371.29,369.09,63.99M,-0.003
21-08-2012,371.43,373.09,374.66,371.17,58.90M,-0.004
20-08-2012,372.94,374.1,374.1,371.59,58.79M,-0.0037
17-08-2012,374.33,373.1,374.45,373,76.53M,0.0033
16-08-2012,373.1,370.03,373.39,369.58,72.13M,0.0085
15-08-2012,369.96,369.39,370.39,369.06,51.59M,0.0013
14-08-2012,369.49,369.12,370.47,368.7,63.15M,0.0023
13-08-2012,368.65,368.15,368.7,367.24,49.58M,0.0004
10-08-2012,368.49,368.02,368.5,366.92,56.56M,-0.0006
09-08-2012,368.71,369.3,369.66,368.2,57.89M,-0.0023
08-08-2012,369.56,367.99,369.83,367.28,69.60M,0.003
07-08-2012,368.44,368.38,370.39,368.14,83.07M,0.002
06-08-2012,367.72,367.14,369.46,367.14,66.65M,0.0016
03-08-2012,367.13,360.24,367.55,360.24,80.43M,0.0193
02-08-2012,360.19,362.99,362.99,358.71,87.54M,-0.0082
01-08-2012,363.17,366.07,366.64,362.71,106.04M,-0.0067
31-07-2012,365.62,367.7,367.81,365.57,88.73M,-0.0065
30-07-2012,368.02,367.51,369,366.55,65.58M,0.0021
27-07-2012,367.26,362.62,368.12,362.62,95.01M,0.0148
26-07-2012,361.91,356.67,362.71,356.67,86.96M,0.0177
25-07-2012,355.63,356.36,356.99,355.01,73.71M,-0.0002
24-07-2012,355.71,358.64,358.69,354.12,83.17M,-0.0079
23-07-2012,358.56,361.42,361.42,357.19,74.76M,-0.0092
20-07-2012,361.9,364.62,364.62,361.06,142.46M,-0.0085
19-07-2012,365.02,364.07,366.1,362.9,73.75M,0.0029
18-07-2012,363.95,362.64,364.25,361.86,69.83M,0.0028
17-07-2012,362.95,361.71,363.6,359.84,70.70M,0.0052
16-07-2012,361.07,362.46,362.78,360.65,63.03M,-0.0047
13-07-2012,362.77,358.33,363.21,358.33,71.27M,0.013
12-07-2012,358.12,357.82,359.26,356.21,78.16M,-0.0012
11-07-2012,358.55,359.59,359.59,356.87,72.78M,-0.0028
10-07-2012,359.56,360.96,362.25,358.46,73.79M,-0.0011
09-07-2012,359.94,360.6,360.7,358.91,65.73M,-0.0025
06-07-2012,360.84,361.81,361.81,359.58,59.20M,-0.0047
05-07-2012,362.56,362.91,363.47,361.34,74.45M,-0.0015
03-07-2012,363.09,360.98,363.51,360.54,46.99M,0.0062
02-07-2012,360.84,359.05,360.84,357.97,73.89M,0.0046
29-06-2012,359.17,353.99,359.17,353.99,118.16M,0.0168
28-06-2012,353.22,351.96,353.39,349.17,157.60M,0.0016
27-06-2012,352.64,350.34,353.38,350.34,70.35M,0.0069
26-06-2012,350.21,350.1,351.33,348.55,70.90M,0.0014
25-06-2012,349.73,353.07,353.07,348.81,72.99M,-0.0111
22-06-2012,353.65,353.1,354.46,353.1,111.71M,0.0034
21-06-2012,352.46,358.69,358.86,352.31,79.94M,-0.0168
20-06-2012,358.48,360.39,360.39,356.33,74.24M,-0.0054
19-06-2012,360.44,359.4,361.81,359.4,72.35M,0.0041
18-06-2012,358.97,357.65,359.46,356.81,66.51M,0.0019
15-06-2012,358.28,356.8,358.38,356.8,135.43M,0.0042
14-06-2012,356.79,353.7,357.98,353.63,75.93M,0.0098
13-06-2012,353.33,355.8,356.26,352.22,69.21M,-0.0071
12-06-2012,355.84,353.93,355.94,352.91,70.59M,0.0068
11-06-2012,353.43,357.62,358.59,353.23,65.55M,-0.0088
08-06-2012,356.55,353.77,356.6,353.17,64.48M,0.0071
07-06-2012,354.02,353.93,355.87,353.7,85.98M,0.0015
06-06-2012,353.5,347.86,353.5,347.86,84.33M,0.0162
05-06-2012,347.85,346.71,348.34,345.67,66.61M,0.0021
04-06-2012,347.13,347.74,347.74,344.62,77.69M,-0.0014
01-06-2012,347.63,355.53,355.53,347.1,100.02M,-0.0231
31-05-2012,355.85,357.1,358.02,353.96,120.94M,-0.0037
30-05-2012,357.17,360.91,360.91,356.5,74.78M,-0.0114
29-05-2012,361.29,358.71,361.46,358.71,64.79M,0.0088
25-05-2012,358.15,358.27,359.37,357.24,55.23M,-0.0002
24-05-2012,358.23,355.48,358.37,355.48,69.75M,0.0083
23-05-2012,355.28,355.08,355.93,351.68,82.96M,-0.001
22-05-2012,355.62,355.44,357.51,354.28,69.76M,0.0013
21-05-2012,355.15,352.33,355.29,351.2,67.80M,0.0087
18-05-2012,352.09,354.57,355.3,351.4,110.45M,-0.0066
17-05-2012,354.42,360.26,360.31,354.4,84.16M,-0.0159
16-05-2012,360.13,359.75,361.64,359.75,85.13M,0.003
15-05-2012,359.05,360.14,361.79,358.34,86.74M,-0.0026
14-05-2012,360,362.1,362.1,358.71,78.37M,-0.0062
11-05-2012,362.24,362.19,364.43,361.41,72.81M,-0.0016
10-05-2012,362.81,361.49,364.38,361.49,86.70M,0.0053
09-05-2012,360.89,362.29,363.24,359.06,99.79M,-0.0068
08-05-2012,363.37,364.75,364.75,360.37,98.82M,-0.0058
07-05-2012,365.48,365.35,366.4,364.79,78.35M,-0.0001
04-05-2012,365.52,369.15,369.15,365.38,85.10M,-0.0113
03-05-2012,369.7,371.7,372,368.72,95.41M,-0.0054
02-05-2012,371.7,369.72,372.02,369.32,81.75M,0.0044
01-05-2012,370.06,369.16,372.23,368.24,80.72M,0.0024
30-04-2012,369.18,370.56,370.56,368.56,86.90M,-0.0047
27-04-2012,370.92,371.55,372.07,370.56,81.35M,-0.0017
26-04-2012,371.55,368.64,372.19,368.44,83.11M,0.0081
25-04-2012,368.55,364.63,368.9,364.63,79.79M,0.0108
24-04-2012,364.6,364.8,366.46,363.97,76.54M,0.0003
23-04-2012,364.49,367.62,367.62,363.23,76.83M,-0.0116
20-04-2012,368.75,366.56,370.1,366.56,103.09M,0.0066
19-04-2012,366.34,368.22,368.55,364.91,73.40M,-0.0054
18-04-2012,368.34,368.87,369.16,367.03,61.67M,-0.0015
17-04-2012,368.88,366.29,369.69,366.29,65.89M,0.0104
16-04-2012,365.1,365.47,366.58,364.06,77.94M,0.0009
13-04-2012,364.77,365.12,366.95,364.29,72.87M,-0.0017
12-04-2012,365.38,363.47,365.61,362.82,60.50M,0.0057
11-04-2012,363.3,361.82,364.35,361.82,70.81M,0.0073
10-04-2012,360.65,366.04,366.04,360.38,90.49M,-0.016
09-04-2012,366.52,369.7,369.7,365.79,65.26M,-0.0104
05-04-2012,370.36,370.41,370.58,369.1,69.25M,-0.0011
04-04-2012,370.75,372.37,372.37,370.2,84.02M,-0.0048
03-04-2012,372.55,373.7,374.02,371.17,92.98M,-0.0035
02-04-2012,373.85,370.45,374.46,370.45,79.81M,0.0092
30-03-2012,370.45,369.49,371.55,369.49,84.80M,0.0049
29-03-2012,368.65,367.6,368.87,365.56,79.44M,0.0011
28-03-2012,368.26,369.34,369.39,366.61,69.03M,-0.0033
27-03-2012,369.47,370.68,371.4,369.39,65.65M,-0.0025
26-03-2012,370.39,366.74,370.41,366.74,64.17M,0.01
23-03-2012,366.73,366.93,367.01,364.41,70.11M,-0.0004
22-03-2012,366.89,366.25,367.26,365.53,61.88M,-0.0008
21-03-2012,367.17,366.72,368.18,366.22,59.65M,0.0016
20-03-2012,366.59,365.93,366.95,365.01,56.87M,-0.0007
19-03-2012,366.86,365.91,367.45,365.09,55.31M,0.0027
16-03-2012,365.88,367.05,367.41,365.78,154.44M,-0.0032
15-03-2012,367.05,365.94,367.05,365.13,67.31M,0.0033
14-03-2012,365.86,366.99,367.38,365.1,68.73M,-0.0032
13-03-2012,367.05,363.85,367.09,363.85,72.08M,0.0104
12-03-2012,363.28,362.33,363.62,362.08,64.11M,0.0027
09-03-2012,362.31,360.86,362.91,360.64,73.08M,0.004
08-03-2012,360.86,357.39,361.37,357.39,76.53M,0.0097
07-03-2012,357.38,356.63,357.86,355.84,70.71M,0.002
06-03-2012,356.66,361.05,361.05,356.27,84.03M,-0.0146
05-03-2012,361.95,361.8,362.22,360.61,58.63M,0.0003
02-03-2012,361.83,361.9,362.51,360.98,64.76M,-0.0003
01-03-2012,361.95,361.05,362.66,360.97,84.09M,0.0031
29-02-2012,360.83,360.56,362.35,360.29,102.91M,0.0008
28-02-2012,360.55,360.1,360.81,359.5,69.91M,0.0017
27-02-2012,359.93,359.11,361.08,357.21,70.88M,0.0004
24-02-2012,359.78,359.17,360.53,359.17,71.02M,0.0014
23-02-2012,359.26,357.37,359.65,356.46,67.76M,0.005
22-02-2012,357.46,357.84,358.08,356.78,67.47M,-0.0012
21-02-2012,357.89,359.41,359.61,357.26,67.87M,-0.0029
20-02-2012,358.94,358.85,360.29,358.56,0,0
17-02-2012,358.94,358.85,360.29,358.56,90.33M,0.0002
16-02-2012,358.87,355.59,359.14,355.51,82.37M,0.0095
15-02-2012,355.51,356.7,357.91,354.99,79.85M,-0.0024
14-02-2012,356.35,354.85,356.35,354.24,75.06M,0.003
13-02-2012,355.29,354.12,355.74,354.12,67.69M,0.0059
10-02-2012,353.19,354.09,354.09,351.91,74.34M,-0.0051
09-02-2012,354.99,353.8,355.29,352.69,87.74M,0.0039
08-02-2012,353.61,353.74,355.09,352.45,69.89M,0.0003
07-02-2012,353.49,352.5,354.63,352.27,67.62M,0.0018
06-02-2012,352.86,352.06,353.18,351.38,69.75M,0.0007
03-02-2012,352.63,350.04,353.56,350.04,87.12M,0.0102
02-02-2012,349.06,348.63,350.08,348.44,79.73M,0.0027
01-02-2012,348.12,346.05,349.7,346.05,82.12M,0.0073
31-01-2012,345.59,345.47,347.21,344.34,103.97M,0.0004
30-01-2012,345.46,345.59,346.28,343.27,65.49M,-0.0037
27-01-2012,346.74,348.04,348.48,345.77,81.66M,-0.0074
26-01-2012,349.33,347.99,352.51,344.96,72.29M,-0.0045
25-01-2012,350.92,347.99,351.38,344.96,70.23M,0.0123
24-01-2012,346.64,347.99,348.12,344.96,67.81M,-0.0008
23-01-2012,346.91,347.99,348.12,345.41,62.82M,-0.0032
20-01-2012,348.02,347.93,348.08,346.08,91.24M,0.0003
19-01-2012,347.9,347.54,348.55,346.24,78.86M,0.0015
18-01-2012,347.38,345.73,347.58,344.86,72.82M,0.0045
17-01-2012,345.83,345.67,348.2,345.67,78.08M,0.0026
13-01-2012,344.95,345.56,345.56,342.88,84.85M,-0.0036
12-01-2012,346.19,345.6,346.53,344.02,67.73M,0.0025
11-01-2012,345.34,346.5,346.5,344.31,82.87M,-0.0042
10-01-2012,346.8,344.69,347.29,344.69,87.97M,0.0063
09-01-2012,344.62,343.93,344.95,343.56,76.65M,0.0029
06-01-2012,343.62,345.18,345.18,343.08,73.94M,-0.0045
05-01-2012,345.16,343.84,345.45,342.19,80.42M,0.0033
04-01-2012,344.03,343.41,344.24,342.4,75.56M,0.0016
03-01-2012,343.47,342.94,347.01,342.94,78.12M,0.003
30-12-2011,342.44,344.13,344.13,342.39,48.34M,-0.0052
29-12-2011,344.23,341.04,344.41,341.04,43.90M,0.0094
28-12-2011,341.02,344.16,344.34,340.8,44.43M,-0.0091
27-12-2011,344.15,343.63,344.9,343.22,42.46M,0.0005
23-12-2011,343.97,340.93,344.02,340.93,43.59M,0.0089
22-12-2011,340.92,341.71,341.78,340.06,69.02M,-0.0016
21-12-2011,341.47,337.48,341.88,337.48,76.59M,0.0124
20-12-2011,337.29,331.83,337.66,331.83,75.42M,0.0188
19-12-2011,331.08,333.19,335.43,330.42,66.39M,-0.0056
16-12-2011,332.93,333.24,336.09,332.05,163.89M,0.0001
15-12-2011,332.89,330.69,333.81,330.69,79.26M,0.0094
14-12-2011,329.79,332.36,332.89,329.48,84.98M,-0.0092
13-12-2011,332.85,336.96,338.75,331.71,92.34M,-0.0101
12-12-2011,336.25,338.85,338.85,333.68,70.65M,-0.0103
09-12-2011,339.75,335.67,340.63,335.67,72.03M,0.0133
08-12-2011,335.3,339.11,339.25,334.65,76.54M,-0.0141
07-12-2011,340.09,339.21,341.49,336.68,83.84M,0.0004
06-12-2011,339.94,339.47,341.56,338.33,69.75M,0.0011
05-12-2011,339.55,338.5,341.1,337.78,80.32M,0.0064
02-12-2011,337.4,338.11,340.19,337.09,75.88M,0.0006
01-12-2011,337.21,338.1,340.29,336.66,79.00M,-0.0038
30-11-2011,338.48,331.29,338.49,331.29,152.17M,0.0299
29-11-2011,328.65,326.94,330.36,326.67,76.61M,0.006
28-11-2011,326.69,319.33,327.44,319.33,84.43M,0.0231
25-11-2011,319.3,319.31,322.11,319.3,38.03M,-0.001
23-11-2011,319.61,323.73,323.73,319.32,75.07M,-0.0156
22-11-2011,324.66,324.47,326.97,323.13,75.50M,0.0004
21-11-2011,324.52,329.07,329.07,322.47,89.42M,-0.017
18-11-2011,330.12,329.5,331.57,329.28,87.32M,0.002
17-11-2011,329.45,332.75,333.65,327.7,92.41M,-0.0108
16-11-2011,333.05,335.78,338.12,332.82,87.03M,-0.0107
15-11-2011,336.65,334.73,338.12,333.59,81.45M,0.0057
14-11-2011,334.73,336.46,336.46,333.6,63.14M,-0.0064
11-11-2011,336.88,332.91,337.89,332.91,70.88M,0.0135
10-11-2011,332.38,330.74,333.66,329.35,92.05M,0.0077
09-11-2011,329.83,338.57,338.57,328.78,104.73M,-0.0299
08-11-2011,340,337.33,340.42,335.21,84.98M,0.0101
07-11-2011,336.6,335.24,336.82,332.09,72.54M,0.0036
04-11-2011,335.4,337.61,337.61,332.68,76.63M,-0.0067
03-11-2011,337.65,332.99,338.18,332.95,97.85M,0.0144
02-11-2011,332.85,336.7,336.7,328.44,85.78M,0.0099
01-11-2011,329.6,336.14,336.14,328.45,120.48M,-0.0229
31-10-2011,337.33,341.64,341.64,337.26,120.85M,-0.0158
28-10-2011,342.76,342.22,343.26,341.07,93.49M,0.0003
27-10-2011,342.67,337.08,344.16,337.08,129.27M,0.0182
26-10-2011,336.55,334.39,337.13,331.41,106.45M,0.0078
25-10-2011,333.95,338.88,338.88,333.4,90.46M,-0.0155
24-10-2011,339.2,338.63,339.83,337.79,86.88M,0.0021
21-10-2011,338.48,331.82,338.58,331.82,114.58M,0.0201
20-10-2011,331.82,330.16,333.08,328.95,86.69M,0.0057
19-10-2011,329.93,332.83,334.12,329.28,81.14M,-0.0088
18-10-2011,332.86,329.93,335.56,326.57,101.41M,0.0088
17-10-2011,329.95,334.58,334.74,329.32,76.90M,-0.015
14-10-2011,334.98,332.26,334.98,332.2,71.75M,0.0111
13-10-2011,331.3,331.74,332.19,328.38,76.30M,-0.0015
12-10-2011,331.8,328.5,334.44,328.5,100.11M,0.0105
11-10-2011,328.34,328.5,329.16,326.91,72.88M,-0.0009
10-10-2011,328.62,322.52,328.62,322.52,70.98M,0.0218
07-10-2011,321.6,321.51,324.69,319.91,97.07M,0.0003
06-10-2011,321.51,315.76,321.56,315.24,93.91M,0.0182
05-10-2011,315.75,312.64,315.91,310.8,104.02M,0.0099
04-10-2011,312.64,306.26,312.92,300.66,140.06M,0.0181
03-10-2011,307.07,313.15,315.72,306.98,123.15M,-0.0217
30-09-2011,313.89,319.29,319.78,313.86,124.38M,-0.0192
29-09-2011,320.04,318.08,323.6,315.1,94.38M,0.0082
28-09-2011,317.43,324.44,325.5,317.07,86.51M,-0.0215
27-09-2011,324.4,321.05,329.04,321.05,101.89M,0.0122
26-09-2011,320.5,315.61,320.83,313.95,96.45M,0.0177
23-09-2011,314.94,312.77,315.91,311.11,105.58M,0.0047
22-09-2011,313.46,320.38,320.38,309.97,148.66M,-0.0235
21-09-2011,321.01,329.1,329.81,320.9,103.81M,-0.0238
20-09-2011,328.85,329.85,333.33,328.85,80.96M,-0.0028
19-09-2011,329.77,331.89,331.89,326.84,84.27M,-0.0083
16-09-2011,332.53,330.72,333.21,330.25,168.08M,0.0055
15-09-2011,330.72,326.1,330.73,325.74,91.84M,0.0142
14-09-2011,326.1,321.96,329.3,319.75,99.94M,0.0142
13-09-2011,321.54,319.41,322.26,317.63,100.26M,0.0066
12-09-2011,319.42,318.17,319.72,313.82,100.67M,0.0015
09-09-2011,318.95,326.7,326.7,317.2,114.64M,-0.0252
08-09-2011,327.2,328.57,330.69,327.14,93.83M,-0.0055
07-09-2011,329,322.96,329.1,322.96,87.91M,0.0199
06-09-2011,322.57,324.04,324.04,316.33,100.20M,-0.0062
02-09-2011,324.57,329.45,329.45,323.79,84.86M,-0.0189
01-09-2011,330.81,333.22,335.8,330.63,89.37M,-0.0072
31-08-2011,333.21,332.74,336.2,331.26,117.90M,0.0025
30-08-2011,332.37,330.9,334.11,328.72,111.45M,0.0032
29-08-2011,331.32,324.73,331.36,324.73,88.24M,0.0225
26-08-2011,324.03,319.91,324.86,313.98,97.90M,0.0128
25-08-2011,319.92,325.51,326.24,319.08,104.72M,-0.0167
24-08-2011,325.36,322.81,325.55,320.86,96.85M,0.0078
23-08-2011,322.84,313.31,322.84,313.31,108.61M,0.0304
22-08-2011,313.31,313.29,317.2,312.28,109.12M,0.0038
19-08-2011,312.11,315.43,319.79,311.74,148.83M,-0.0113
18-08-2011,315.69,324.23,324.23,313.05,147.89M,-0.0298
17-08-2011,325.37,324.43,328.28,323.22,100.25M,0.0033
16-08-2011,324.31,326.02,326.63,321.9,95.38M,-0.0073
15-08-2011,326.7,321.76,326.7,321.76,103.12M,0.0157
12-08-2011,321.65,317.76,323.21,317.76,119.52M,0.0127
11-08-2011,317.61,306.84,321.18,306.84,174.00M,0.0373
10-08-2011,306.18,316.52,316.52,305.36,194.68M,-0.0343
09-08-2011,317.05,307.83,317.21,301.12,235.89M,0.03
08-08-2011,307.83,323,323,307.83,233.09M,-0.05
05-08-2011,324.02,320.31,326.63,315.62,200.83M,0.0133
04-08-2011,319.78,332.5,332.74,319.52,176.04M,-0.0415
03-08-2011,333.62,331.23,333.73,327.57,122.24M,0.0076
02-08-2011,331.11,336.92,336.92,331.07,113.00M,-0.0188
01-08-2011,337.45,339.5,341.47,334.29,95.20M,-0.0028
29-07-2011,338.39,340.31,341.43,336.58,107.95M,-0.0057
28-07-2011,340.32,340.21,344.06,340.06,99.80M,0.0013
27-07-2011,339.87,344.67,344.67,339.39,109.67M,-0.0151
26-07-2011,345.09,347.12,347.42,344.83,78.36M,-0.0055
25-07-2011,347.01,348.97,348.97,346.6,70.25M,-0.0091
22-07-2011,350.19,350.62,350.77,349.07,61.96M,-0.0012
21-07-2011,350.6,347.34,350.89,347.2,83.75M,0.0094
20-07-2011,347.34,349.06,349.06,345.95,70.69M,-0.004
19-07-2011,348.74,343.97,349.29,343.97,85.85M,0.0162
18-07-2011,343.17,345.7,345.7,341.07,79.27M,-0.0082
15-07-2011,346,345.14,346.05,343.62,101.65M,0.0033
14-07-2011,344.86,346.91,348.28,344.16,78.84M,-0.0055
13-07-2011,346.76,346.92,348.83,345.94,79.34M,0.0014
12-07-2011,346.29,347.44,348.8,346.18,86.65M,-0.0044
11-07-2011,347.83,351.25,351.25,346.97,76.60M,-0.0118
08-07-2011,352,352.22,352.22,349.48,82.04M,-0.0036
07-07-2011,353.27,351.5,354.1,351.5,81.32M,0.0064
06-07-2011,351.01,349.29,351.57,349.02,80.82M,0.0044
05-07-2011,349.47,349.02,350.37,348.7,77.93M,0.0013
01-07-2011,349,345.41,349.28,344.28,89.10M,0.0105
30-06-2011,345.37,342.53,345.59,342.53,100.86M,0.0092
29-06-2011,342.23,340.13,343.02,340.13,91.04M,0.0063
28-06-2011,340.09,337.82,340.15,337.82,78.18M,0.008
27-06-2011,337.39,335.68,338.52,335.68,77.69M,0.0055
24-06-2011,335.56,337.57,338.02,335.05,176.39M,-0.0057
23-06-2011,337.47,337.94,337.94,333.32,107.85M,-0.0062
22-06-2011,339.56,341.2,341.85,339.47,81.98M,-0.0061
21-06-2011,341.65,340.59,342.26,340.38,76.75M,0.0051
20-06-2011,339.93,336.55,340.53,336.43,71.86M,0.0089
17-06-2011,336.93,335.47,338.66,335.47,151.05M,0.0065
16-06-2011,334.74,333.57,336.07,332.92,100.62M,0.0034
15-06-2011,333.61,338.36,338.36,332.46,96.20M,-0.0165
14-06-2011,339.19,335.22,340.16,335.22,88.26M,0.0143
13-06-2011,334.41,333.1,335.63,332.94,91.97M,0.0035
10-06-2011,333.26,336.92,336.92,333.13,96.19M,-0.0129
09-06-2011,337.63,335.17,339.09,334.88,86.27M,0.0083
08-06-2011,334.85,336.09,336.09,334.18,98.01M,-0.0047
07-06-2011,336.42,338.03,338.53,336.42,93.97M,-0.0028
06-06-2011,337.36,339.53,339.56,337.3,90.24M,-0.0069
03-06-2011,339.7,342.71,342.71,339.23,88.71M,-0.0111
02-06-2011,343.5,346.76,346.97,342.43,91.11M,-0.0097
01-06-2011,346.87,352.06,352.06,346.73,106.07M,-0.0156
31-05-2011,352.36,349.38,352.37,349.38,146.61M,0.0106
27-05-2011,348.68,347.19,349.63,347.19,62.50M,0.0043
26-05-2011,347.19,345.68,347.78,344.14,84.25M,0.0044
25-05-2011,345.68,346.95,346.95,343.78,89.49M,-0.0037
24-05-2011,346.96,347.15,348.16,346.42,76.01M,-0.0005
23-05-2011,347.15,349.97,349.97,346.11,74.18M,-0.0081
20-05-2011,350,352.12,352.12,349.25,86.18M,-0.006
19-05-2011,352.12,349.96,352.16,349.63,79.48M,0.0062
18-05-2011,349.96,347.65,350.13,347.14,85.02M,0.0066
17-05-2011,347.65,347.35,348.23,346.12,82.95M,0.0009
16-05-2011,347.35,348.53,349.29,347.09,75.30M,-0.0034
13-05-2011,348.54,349.51,350.76,347.7,82.42M,-0.0027
12-05-2011,349.5,345.78,349.86,345.06,84.43M,0.0108
11-05-2011,345.78,347.13,347.75,344.39,84.63M,-0.0039
10-05-2011,347.13,344.76,347.66,344.76,85.70M,0.0069
09-05-2011,344.76,343.99,345.24,343.5,71.41M,0.0022
06-05-2011,343.99,343.03,347,343.03,91.18M,0.0028
05-05-2011,343.03,345.49,345.69,341.9,100.03M,-0.0071
04-05-2011,345.5,345.65,346.98,344.36,103.47M,-0.0004
03-05-2011,345.65,345.83,346.16,344.57,86.27M,-0.0005
02-05-2011,345.83,345.84,347.66,345.36,82.45M,0.0001
29-04-2011,345.81,345.1,346.33,345.03,96.27M,0.0021
28-04-2011,345.1,342.59,345.25,341.5,85.19M,0.0073
27-04-2011,342.6,340.74,342.86,340.74,80.30M,0.0055
26-04-2011,340.74,338.68,341.27,338.67,89.22M,0.0061
25-04-2011,338.66,339.84,339.85,337.13,61.65M,-0.0035
21-04-2011,339.84,339.01,340.07,339.01,69.41M,0.0024
20-04-2011,339.01,335.45,339.95,335.45,92.55M,0.0106
19-04-2011,335.44,334.53,335.5,333.52,67.33M,0.0027
18-04-2011,334.53,337.37,337.37,332.63,76.57M,-0.0084
